text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",144.0,-2150,,,,,,,,,,,,,,,5,6,10
A patient has been registered successfully (ab2ed08f3c6772e0bc4ca919133ec689ed9daef3).,146.0,-2150,,,,,,,,,,,,,,,8,6,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,230a,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8,18K.)",156.0,-2150,,,,,,,,,,,,,,,1,6,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,230a,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8,18K.)",158.0,-2150,,,,,,,,,,,,,,,1,6,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,230a,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8,18K.)",162.0,-2150,,,,,,,,,,,,,,,1,6,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,230a,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8,18K.)",163.0,-2150,,,,,,,,,,,,,,,1,6,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,230a,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8,18K.)",170.0,-2150,,,,,,,,,,,,,,,1,6,10
Patient table has started moving. Absolute PTAB Position: -50,207.0,-50,,,,,,,,,,,,,,,4,6,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",211.0,-50,,,,,,,,,,,,,,,5,6,10
Patient table has started moving. Absolute PTAB Position: -685950,212.0,-685950,,,,,,,,,,,,,,,4,6,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",214.0,-685950,,,,,,,,,,,,,,,5,6,10
Patient table has started moving. Absolute PTAB Position: -802850,214.0,-802850,,,,,,,,,,,,,,,4,6,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",215.0,-802850,,,,,,,,,,,,,,,5,6,10
Patient table has started moving. Absolute PTAB Position: -724450,215.0,-724450,,,,,,,,,,,,,,,4,6,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",217.0,-724450,,,,,,,,,,,,,,,5,6,10
Patient has been positioned,218.0,-724450,,,,,,,,,,,,,,,7,6,10
Patient table has started moving. Absolute PTAB Position: -741400,218.0,-741400,,,,,,,,,,,,,,,4,6,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",224.0,-741400,,,,,,,,,,,,,,,5,6,10
"Start prepare. (Protocol: 'AAKnee_Scout_FL', Sequence: '%SiemensSeq%\AALScout')",239.00000000000003,-741400,,,,,,,,,,,,,,,9,6,10
0,239.00000000000003,-741400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,239.00000000000003,-741400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,239.00000000000003,-741400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,239.00000000000003,-741400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
